entry_dt,symbol,return_pct,cum_pct,peak,dd_pct
2024-01-08 14:45:00,INFY,-0.8888,-0.8888,-0.8888,0.0
2024-01-12 10:45:00,BHARTIARTL,3.2223,2.3335,2.3335,0.0
2024-01-15 09:15:00,INFY,-0.38,1.9535,2.3335,0.3799999999999999
2024-01-15 14:45:00,TCS,-0.6159,1.3376000000000001,2.3335,0.9958999999999998
2024-01-18 09:15:00,TCS,0.077,1.4146,2.3335,0.9188999999999998
2024-01-18 12:45:00,INFY,0.4291,1.8437000000000001,2.3335,0.4897999999999998
2024-01-19 13:15:00,INFY,-0.4855,1.3582,2.3335,0.9752999999999998
2024-01-20 09:15:00,RELIANCE,-0.8895,0.4687000000000001,2.3335,1.8647999999999998
2024-01-20 09:15:00,TCS,-1.3417,-0.8729999999999998,2.3335,3.2064999999999997
2024-01-20 10:45:00,BHARTIARTL,2.4714,1.5984000000000003,2.3335,0.7350999999999996
2024-01-23 09:45:00,TCS,-1.1883,0.41010000000000035,2.3335,1.9233999999999996
2024-01-23 10:15:00,INFY,-1.969,-1.5588999999999997,2.3335,3.8923999999999994
2024-01-29 09:45:00,ICICIBANK,-1.1268,-2.6856999999999998,2.3335,5.0192
2024-01-30 09:15:00,INFY,0.021,-2.6647,2.3335,4.9982
2024-01-30 13:15:00,KOTAKBANK,-0.723,-3.3876999999999997,2.3335,5.7212
2024-01-31 10:45:00,RELIANCE,-0.049,-3.4366999999999996,2.3335,5.770199999999999
2024-02-01 09:15:00,RELIANCE,0.2787,-3.1579999999999995,2.3335,5.491499999999999
2024-02-05 09:45:00,INFY,0.425,-2.7329999999999997,2.3335,5.0665
2024-02-07 12:15:00,SBIN,4.162,1.4290000000000003,2.3335,0.9044999999999996
2024-02-07 14:15:00,RELIANCE,0.1143,1.5433000000000003,2.3335,0.7901999999999996
2024-02-08 14:45:00,TCS,-0.2688,1.2745000000000004,2.3335,1.0589999999999995
2024-02-09 13:45:00,TCS,-0.4027,0.8718000000000004,2.3335,1.4616999999999996
2024-02-12 11:15:00,TCS,-0.4448,0.4270000000000004,2.3335,1.9064999999999994
2024-02-13 09:45:00,SBIN,-0.8564,-0.42939999999999967,2.3335,2.7628999999999997
2024-02-13 14:45:00,SBIN,5.4685,5.0391,5.0391,0.0
2024-02-14 12:45:00,RELIANCE,-0.4454,4.5937,5.0391,0.44540000000000024
2024-02-19 09:15:00,ICICIBANK,1.9825,6.5762,6.5762,0.0
2024-02-19 11:15:00,SBIN,-0.46,6.1162,6.5762,0.45999999999999996
2024-02-27 12:15:00,RELIANCE,-1.5656,4.5506,6.5762,2.0256
2024-02-28 10:15:00,ITC,-0.856,3.6946000000000003,6.5762,2.8815999999999997
2024-03-04 14:15:00,KOTAKBANK,1.1248,4.8194,6.5762,1.7568000000000001
2024-03-06 13:45:00,KOTAKBANK,-0.8027,4.0167,6.5762,2.5595
2024-03-12 13:15:00,HDFCBANK,-1.0613,2.9554,6.5762,3.6208
2024-03-15 13:15:00,INFY,-0.1743,2.7811,6.5762,3.7951
2024-03-15 14:45:00,HDFCBANK,-0.8459,1.9352,6.5762,4.641
2024-03-18 12:15:00,HDFCBANK,-0.6819,1.2533,6.5762,5.3229
2024-03-19 12:15:00,HDFCBANK,-0.5174,0.7359000000000001,6.5762,5.8403
2024-03-27 09:15:00,SBIN,-0.8412,-0.10529999999999984,6.5762,6.6815
2024-03-27 09:15:00,ICICIBANK,0.3223,0.21700000000000014,6.5762,6.3591999999999995
