symbol,mode,ipo_short_window,series_hash,split_cut,hist_bars,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,vol_ratio,obv_gain,obv_filter_pass,base_qualify_date,tv20_cr_at_q,shelf_start_date,shelf_high,shelf_low,shelf_range_pct,shelf_S,shelf_ok_s20,shelf_ok_s30,ath_before_breakout,dist_to_ath_pct,ath_ge_095,ath_new_high,trigger_date,trigger_close,vol_multiple,volx_ge_5,volx_ge_9,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
AETHER,L250,0,f87aa934ff78,0,1005,2025-03-11,932.95,2025-09-17,730.8,21.67,250,0.582,0.709,1.486e-05,0.425,0.512,1.405,0.4236,1,2026-02-17,20.14,2026-06-03,1244.2,1124.6,9.61,15,0,0,1252.0,8.4,1,1,2026-06-24,1357.2,12.73,1,1,84,9.08,29.83,2026-06-25,1348.1,0.3815,24.25,24.25,24.25,,24.25,56,1,27.36,-3.2
AFFLE,L120,0,0d1caa01b0d6,0,1240,2024-01-01,1320.1,2024-03-19,1013.6,23.22,120,0.513,0.727,4.848e-05,0.575,0.417,1.093,0.3941,0,2024-06-14,31.84,2024-07-19,1510.1,1372.0,9.15,15,1,1,1510.1,5.64,1,1,2024-08-09,1595.2,11.51,1,1,38,7.62,67.72,2024-08-12,1595.95,0.3819,-2.07,-5.51,24.19,2024-10-22,-7.59,50,0,30.33,-21.93
AFFLE,L120,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,120,0.529,0.715,5.060e-05,0.573,0.4,0.693,0.2604,0,2025-05-27,25.81,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,10,3.76,41.64,2025-06-11,1947.0,0.3118,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AFFLE,VAR,0,0d1caa01b0d6,0,1240,2024-01-01,1320.1,2024-03-19,1013.6,23.22,95,0.585,0.871,5.713e-05,0.685,0.505,1.004,0.3875,0,2024-05-18,17.22,2024-07-19,1510.1,1372.0,9.15,15,1,1,1510.1,5.64,1,1,2024-08-09,1595.2,11.51,1,1,57,7.62,67.72,2024-08-12,1595.95,0.5503,-2.07,-5.51,24.19,2024-10-22,-7.59,50,0,30.33,-21.93
AFFLE,VAR,0,0d1caa01b0d6,0,1446,2024-12-16,1852.45,2025-02-28,1400.25,24.41,90,0.596,0.718,7.250e-05,0.625,0.489,0.784,0.2652,0,2025-04-28,32.87,2025-05-20,1868.7,1677.4,10.24,15,0,0,1868.7,3.76,1,1,2025-06-10,1939.0,7.66,1,0,30,3.76,41.64,2025-06-11,1947.0,0.3242,-2.08,-14.83,-23.66,2025-07-25,-7.47,33,0,12.27,-35.73
AGARIND,L120,0,f0024cdefd38,0,2513,2024-02-01,1131.16,2024-03-13,786.48,30.47,120,0.353,0.7,9.782e-05,0.477,0.4,1.053,0.2882,0,2024-07-09,9.63,2024-07-19,1213.67,1116.2,8.03,15,1,1,1250.54,4.05,1,1,2024-08-09,1301.19,8.68,1,0,22,7.21,7.01,2024-08-12,1301.19,0.2214,-17.13,-13.04,-27.43,2024-10-03,-14.53,37,0,5.68,-35.88
AGARIND,VAR,0,f0024cdefd38,0,2513,2024-02-01,1131.16,2024-03-13,786.48,30.47,90,0.315,0.772,1.365e-04,0.542,0.533,1.256,0.3602,1,2024-06-14,6.28,2024-07-19,1213.67,1116.2,8.03,15,1,1,1250.54,4.05,1,1,2024-08-09,1301.19,8.68,1,0,38,7.21,7.01,2024-08-12,1301.19,0.4052,-17.13,-13.04,-27.43,2024-10-03,-14.53,37,0,5.68,-35.88
AHLUCONT,VAR,0,dd54f01cf6a7,0,1983,2017-05-12,399.35,2017-08-11,260.95,34.66,100,0.646,0.837,7.519e-05,0.694,0.53,1.924,-0.0966,0,2017-10-04,2.09,2017-12-05,390.0,357.05,8.45,15,1,0,399.35,1.39,1,1,2017-12-27,404.9,8.3,1,0,57,3.82,0.48,2017-12-28,410.0,0.5055,-9.87,-13.11,-21.17,2018-01-23,-14.43,19,0,8.05,-37.32
AIAENG,L180,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,180,0.564,0.929,1.139e-04,0.578,0.711,2.342,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7038,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,L250,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,250,0.442,0.752,6.246e-05,0.506,0.512,4.039,0.3648,1,2009-08-24,2.19,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,64,6.73,2.07,2009-12-01,380.88,0.4701,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AIAENG,VAR,0,cecf80ebd6c2,0,975,2008-09-08,322.76,2009-01-28,106.41,67.03,172,0.544,0.932,1.221e-04,0.56,0.744,2.146,0.3793,1,2009-05-29,2.05,2009-11-09,351.31,309.92,11.78,15,0,0,351.31,6.73,1,1,2009-11-30,374.94,5.09,1,0,125,6.73,2.07,2009-12-01,380.88,0.7173,-10.37,7.1,8.22,2010-01-27,-15.7,38,0,26.7,-18.22
AKZOINDIA,L120,0,64eecc4600e1,0,3015,2016-09-28,1701.7,2017-01-16,1329.8,21.85,120,0.63,0.85,5.650e-05,0.546,0.45,1.46,0.5713,1,2017-03-22,2.01,2017-03-01,1646.65,1519.25,7.74,15,1,1,1720.0,0.21,1,1,2017-03-23,1723.55,11.33,1,1,1,4.67,2.05,2017-03-24,1720.0,0.4702,9.23,5.69,4.99,2017-05-23,3.11,40,0,21.45,-2.45
ALIVUS,L250,0,b3aa7f1e7ade,0,384,2025-05-15,1199.62,2025-12-08,860.05,28.31,250,0.643,0.706,9.120e-06,0.62,0.62,0.936,0.2963,0,2026-04-22,10.08,2026-07-14,1214.4,1095.7,9.77,15,1,1,1230.6,8.55,1,1,2026-08-04,1335.8,22.79,1,1,71,10.0,6.55,2026-08-05,1335.0,0.369,4.12,4.12,4.12,,4.12,27,1,11.9,-2.32
ALIVUS,VAR,0,b3aa7f1e7ade,0,384,2025-05-15,1199.62,2025-12-08,860.05,28.31,218,0.654,0.793,8.493e-06,0.694,0.711,0.893,0.2614,0,2026-03-30,6.28,2026-07-14,1214.4,1095.7,9.77,15,1,1,1230.6,8.55,1,1,2026-08-04,1335.8,22.79,1,1,85,10.0,6.55,2026-08-05,1335.0,0.4542,4.12,4.12,4.12,,4.12,27,1,11.9,-2.32
ALKEM,L120,0,fd36ea56ab35,0,506,2017-04-20,2138.4,2017-08-11,1705.75,20.23,120,0.681,0.748,1.793e-05,0.696,0.567,1.073,0.1501,0,2017-10-09,4.63,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,64,4.57,4.85,2018-01-11,2290.05,0.2959,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
ALKEM,L180,0,fd36ea56ab35,0,506,2017-03-27,2211.3,2017-08-11,1705.75,22.86,180,0.659,0.72,1.281e-05,0.687,0.517,0.892,0.1371,0,2017-11-13,3.44,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,41,4.57,4.85,2018-01-11,2290.05,0.2513,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
ALKEM,VAR,0,fd36ea56ab35,0,506,2017-03-27,2211.3,2017-08-11,1705.75,22.86,137,0.699,0.88,2.278e-05,0.695,0.599,1.07,0.0614,0,2017-10-12,4.63,2017-12-19,2225.95,2147.5,3.52,15,1,0,2225.95,4.39,1,1,2018-01-10,2323.6,11.35,1,1,61,4.57,4.85,2018-01-11,2290.05,0.4456,-22.67,-17.68,-17.46,2018-03-20,-8.12,46,0,1.26,-24.63
AMBER,VAR,0,bb4ccf660dca,0,616,2020-02-20,1639.75,2020-04-13,1004.65,38.73,90,0.36,0.743,1.835e-04,0.457,0.456,0.662,0.2641,0,2020-07-06,7.18,2020-07-13,1538.25,1459.7,5.11,15,1,1,1639.75,5.03,1,1,2020-08-03,1722.2,14.84,1,1,20,16.17,6.78,2020-08-04,1744.9,0.3523,25.66,43.6,73.24,2021-03-25,72.09,163,0,109.87,-5.89
ANUP,L180,0,91f5731724aa,0,708,2020-12-14,395.11,2021-04-12,267.83,32.21,180,0.531,0.702,4.437e-05,0.365,0.417,1.989,0.4768,1,2021-08-12,6.55,2021-12-23,506.81,483.13,4.67,15,1,1,532.48,9.1,1,1,2022-01-13,580.93,15.66,1,1,105,15.02,1.86,2022-01-14,579.43,0.4481,-23.24,-34.32,-15.74,2022-01-18,-17.39,3,0,3.08,-48.68
APARINDS,L120,0,686223288866,0,4410,2022-01-25,822.75,2022-05-11,590.55,28.22,120,0.697,0.709,9.788e-05,0.457,0.475,1.907,0.4698,1,2022-06-30,31.51,2022-10-21,1540.0,1400.25,9.07,15,1,0,1540.0,3.89,1,1,2022-11-15,1599.85,7.72,1,0,92,7.37,12.65,2022-11-16,1625.0,0.3089,36.82,58.02,242.18,2023-01-23,-3.56,49,0,270.45,-16.4
APOLLOHOSP,L120,0,ef42b524eddf,0,2156,2010-10-13,572.9,2011-01-06,453.15,20.9,120,0.529,0.707,2.123e-05,0.699,0.7,0.995,0.2846,0,2011-03-29,2.5,2011-10-13,539.6,504.05,6.59,15,1,1,572.9,0.64,1,1,2011-11-08,576.55,8.7,1,0,150,6.85,2.01,2011-11-09,580.65,0.4367,3.76,6.23,38.55,2011-12-14,-4.1,24,0,54.91,-22.14
APOLLOTYRE,VAR,0,194e2edcd088,0,3109,2016-10-05,229.45,2017-02-15,174.2,24.08,131,0.692,0.704,4.506e-05,0.51,0.542,1.39,0.4732,1,2017-04-18,93.82,2017-07-17,277.75,252.4,9.13,15,1,0,277.75,2.79,1,1,2017-08-07,285.5,6.25,1,0,77,8.87,81.44,2017-08-08,285.0,0.3139,-14.79,-10.58,-4.37,2017-08-29,-12.58,14,0,7.81,-19.95
APTECHT-BE,L180,0,b1452e44f991,0,4537,2022-04-08,253.06,2022-06-20,136.89,45.91,180,0.413,0.704,5.871e-05,0.536,0.483,1.04,0.4207,0,2022-11-22,5.64,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,120,11.38,6.91,2023-05-19,330.55,0.3739,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
APTECHT-BE,L250,0,b1452e44f991,0,4537,2022-01-04,297.01,2022-06-20,136.89,53.91,250,0.47,0.703,3.156e-05,0.564,0.404,0.926,0.3604,0,2022-12-29,3.38,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,93,11.38,6.91,2023-05-19,330.55,0.3002,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
APTECHT-BE,VAR,0,b1452e44f991,0,4537,2022-01-04,297.01,2022-06-20,136.89,53.91,202,0.562,0.728,3.120e-05,0.699,0.5,1.039,0.4575,0,2022-10-27,5.74,2023-04-26,304.26,287.8,5.41,15,1,0,309.39,5.75,1,1,2023-05-18,327.19,9.55,1,1,137,11.38,6.91,2023-05-19,330.55,0.3993,-8.82,-28.41,-35.07,2023-07-24,-6.72,46,0,22.75,-41.62
ARVIND,L120,0,deb3d8178173,1,1220,2022-12-05,101.85,2023-02-24,79.85,21.6,120,0.529,0.864,8.134e-05,0.443,0.417,1.391,0.5424,1,2023-05-23,11.78,2023-10-09,192.35,169.8,11.72,15,1,0,192.35,1.79,1,1,2023-10-31,195.8,13.77,1,1,110,9.88,18.58,2023-11-01,194.0,0.5553,61.98,65.41,91.6,2024-02-12,40.18,71,0,117.16,-4.28
ASAHIINDIA,L120,0,f8182d7995f5,0,4355,2022-02-03,596.5,2022-05-12,387.75,35.0,120,0.697,0.701,7.366e-05,0.587,0.5,0.884,0.5036,0,2022-07-01,11.27,2022-08-01,587.7,524.7,10.72,15,1,1,596.5,4.48,1,1,2022-08-24,623.2,8.75,1,0,36,6.67,12.73,2022-08-25,634.0,0.3224,-2.52,-19.35,-6.55,2022-09-16,-4.47,16,0,9.46,-33.81
ASAHIINDIA,VAR,0,f8182d7995f5,0,4355,2022-02-03,596.5,2022-05-12,387.75,35.0,114,0.575,0.706,9.103e-05,0.461,0.526,1.115,0.4249,0,2022-07-19,20.15,2022-08-01,587.7,524.7,10.72,15,1,1,596.5,4.48,1,1,2022-08-24,623.2,8.75,1,0,24,6.67,12.73,2022-08-25,634.0,0.4634,-2.52,-19.35,-6.55,2022-09-16,-4.47,16,0,9.46,-33.81
ASTEC,L120,0,fef894cb80c8,0,1630,2016-01-05,248.95,2016-02-29,176.2,29.22,120,0.328,0.878,9.860e-05,0.359,0.4,0.894,0.3645,0,2016-06-28,2.24,2016-07-29,378.2,348.45,7.87,15,1,1,386.6,6.12,1,1,2016-08-22,410.25,17.32,1,1,37,9.17,1.76,2016-08-23,411.65,0.414,23.19,41.69,41.05,2016-11-21,17.64,59,0,67.31,-14.3
ASTEC,L120,0,fef894cb80c8,0,2941,2021-01-04,1298.95,2021-03-31,996.2,23.31,120,0.597,0.718,8.058e-05,0.46,0.475,0.994,0.332,0,2021-06-11,5.9,2021-11-22,1360.5,1310.25,3.69,15,1,1,1461.65,5.46,1,1,2021-12-13,1541.4,34.66,1,1,125,14.64,1.68,2021-12-14,1541.4,0.3192,-2.96,12.46,16.55,2022-02-24,-14.05,52,0,47.36,-17.91
ASTEC,VAR,0,fef894cb80c8,0,2941,2021-01-04,1298.95,2021-03-31,996.2,23.31,90,0.663,0.799,1.102e-04,0.538,0.633,1.022,0.2885,0,2021-05-18,6.7,2021-11-22,1360.5,1310.25,3.69,15,1,1,1461.65,5.46,1,1,2021-12-13,1541.4,34.66,1,1,143,14.64,1.68,2021-12-14,1541.4,0.4292,-2.96,12.46,16.55,2022-02-24,-14.05,52,0,47.36,-17.91
ASTRAZEN,L120,0,09e2fabe7d67,0,4808,2024-02-06,6927.05,2024-03-14,4928.05,28.86,120,0.387,0.715,7.118e-05,0.491,0.525,0.833,0.2338,0,2024-07-03,6.66,2024-06-12,6458.55,6250.75,3.22,15,1,0,6927.05,2.91,1,1,2024-07-04,7128.85,43.79,1,1,1,11.42,6.66,2024-07-05,7190.0,0.3536,10.85,-11.56,27.27,2024-11-14,-5.8,92,0,48.69,-13.49
ASTRAZEN,VAR,0,09e2fabe7d67,0,4808,2024-02-06,6927.05,2024-03-14,4928.05,28.86,90,0.303,0.75,1.018e-04,0.438,0.7,0.643,0.2928,0,2024-06-18,5.13,2024-06-12,6458.55,6250.75,3.22,15,1,0,6927.05,2.91,1,1,2024-07-04,7128.85,43.79,1,1,12,11.42,6.66,2024-07-05,7190.0,0.3698,10.85,-11.56,27.27,2024-11-14,-5.8,92,0,48.69,-13.49
ATGL,L120,0,77cf1c0930fd,0,489,2020-02-20,184.06,2020-03-24,81.4,55.78,120,0.479,0.701,1.504e-04,0.596,0.417,1.154,0.4714,0,2020-06-26,42.72,2020-10-09,204.08,181.21,11.21,15,1,0,208.03,5.85,1,1,2020-10-30,220.21,5.36,1,0,89,7.9,24.86,2020-11-02,221.11,0.336,71.68,421.66,555.95,2021-06-17,498.31,155,0,658.36,-4.25
AUROPHARMA,VAR,0,99bdcc251475,0,3966,2020-08-10,948.85,2020-09-24,743.75,21.62,90,0.371,0.702,7.475e-05,0.495,0.433,0.841,0.1658,0,2020-12-15,289.25,2021-01-04,979.35,902.25,7.87,15,1,0,979.35,1.97,1,1,2021-01-25,998.6,5.52,1,0,28,8.1,249.38,2021-01-27,998.6,0.1886,-2.6,-2.65,-37.52,2021-02-22,-14.24,19,0,6.54,-40.91
AVANTIFEED,L120,0,6b83ccedc3c0,0,3849,2025-05-12,881.52,2025-09-01,632.3,28.27,120,0.672,0.789,4.173e-05,0.7,0.508,0.822,0.5785,0,2025-10-28,15.48,2026-01-12,829.45,746.65,9.98,15,0,0,921.32,4.18,1,1,2026-02-03,959.8,15.59,1,1,67,19.97,44.18,2026-02-04,953.1,0.4194,41.48,-5.57,-14.29,2026-05-29,26.28,76,0,67.22,-17.93
AWHCL,L180,0,7af0bfa7e670,0,708,2022-11-23,337.7,2023-03-27,246.0,27.15,180,0.542,0.704,3.013e-05,0.568,0.444,1.288,0.4991,1,2023-07-27,2.7,2023-10-19,409.9,368.55,10.09,15,0,0,445.15,1.98,1,1,2023-11-10,453.95,15.3,1,1,72,12.8,9.45,2023-11-13,515.0,0.4017,-5.17,-8.52,19.77,2024-02-14,-6.83,62,0,75.15,-20.79
BAJAJCON,L180,0,d7d157b06c29,0,1050,2013-09-10,272.2,2013-12-17,202.95,25.44,180,0.391,0.776,1.555e-05,0.699,0.622,0.833,-0.0447,0,2014-05-29,2.67,2014-10-28,291.6,270.2,7.34,15,1,1,294.6,4.51,1,1,2014-11-20,307.9,10.79,1,1,115,6.43,1.91,2014-11-21,310.0,0.4098,43.26,40.77,45.87,2015-05-06,38.42,111,0,68.39,-3.79
BAJAJCON,L250,0,d7d157b06c29,0,1050,2013-09-10,272.2,2013-12-17,202.95,25.44,250,0.309,0.741,1.409e-05,0.526,0.48,1.08,0.1165,0,2014-08-28,2.05,2014-10-28,291.6,270.2,7.34,15,1,1,294.6,4.51,1,1,2014-11-20,307.9,10.79,1,1,52,6.43,1.91,2014-11-21,310.0,0.2301,43.26,40.77,45.87,2015-05-06,38.42,111,0,68.39,-3.79
BAJAJCON,VAR,0,d7d157b06c29,0,1050,2013-09-10,272.2,2013-12-17,202.95,25.44,188,0.353,0.802,1.789e-05,0.635,0.633,1.295,0.0837,0,2014-06-16,3.73,2014-10-28,291.6,270.2,7.34,15,1,1,294.6,4.51,1,1,2014-11-20,307.9,10.79,1,1,103,6.43,1.91,2014-11-21,310.0,0.4346,43.26,40.77,45.87,2015-05-06,38.42,111,0,68.39,-3.79
BAJAJELEC,VAR,0,4af99dfcce0d,0,2430,2016-09-23,179.9,2016-11-21,133.2,25.96,92,0.407,0.754,8.626e-05,0.608,0.424,0.581,0.4276,0,2017-02-06,2.09,2017-08-23,247.2,220.6,10.76,15,0,0,247.2,6.63,1,1,2017-09-14,263.6,9.24,1,1,150,8.05,4.96,2017-09-15,264.4,0.3572,18.8,42.7,31.83,2018-01-31,20.8,94,0,74.7,-15.6
BAJAJHLDNG,L120,0,72d8f52f6ae3,0,2854,2015-12-02,1733.65,2016-02-29,1349.15,22.18,120,0.563,0.8,3.794e-05,0.665,0.525,0.891,0.2404,0,2016-05-19,2.04,2016-07-04,1808.6,1600.95,11.48,15,0,0,1808.6,1.17,1,1,2016-07-26,1829.75,5.54,1,0,47,1.17,4.2,2016-07-27,1840.0,0.4671,17.89,2.2,31.57,2016-11-16,7.37,74,0,32.33,-5.3
BAJAJHLDNG,VAR,0,72d8f52f6ae3,0,2854,2015-12-02,1733.65,2016-02-29,1349.15,22.18,114,0.54,0.814,4.497e-05,0.638,0.553,0.99,0.2404,0,2016-05-19,2.04,2016-07-04,1808.6,1600.95,11.48,15,0,0,1808.6,1.17,1,1,2016-07-26,1829.75,5.54,1,0,47,1.17,4.2,2016-07-27,1840.0,0.5302,17.89,2.2,31.57,2016-11-16,7.37,74,0,32.33,-5.3
BAJAJHLDNG,VAR,0,72d8f52f6ae3,0,4367,2022-04-07,6242.95,2022-06-17,4471.7,28.37,90,0.539,0.749,8.690e-05,0.557,0.633,0.786,0.6101,0,2022-08-17,23.52,2022-08-17,5819.95,5378.45,7.59,15,1,0,6242.95,2.09,1,1,2022-09-08,6373.25,9.22,1,1,15,10.32,21.3,2022-09-09,6550.0,0.5651,-5.57,-3.76,9.7,2022-11-25,-2.72,53,0,16.64,-15.11
BALRAMCHIN,L180,0,8aeb90a6c564,0,4877,2023-11-29,473.9,2024-03-13,347.6,26.65,180,0.514,0.7,2.456e-05,0.513,0.483,0.871,0.2644,0,2024-07-23,67.6,2024-09-06,612.75,551.55,9.99,15,1,0,612.75,6.86,1,1,2024-09-27,654.8,7.6,1,0,47,6.86,99.22,2024-09-30,648.0,0.3935,-19.78,-17.49,-29.68,2024-11-07,-7.56,28,0,6.76,-35.33
