date,nav
2006-04-03,1.0002011833867093
2006-04-04,1.0004024072481736
2006-04-05,1.000603671592536
2006-04-07,1.0008049764279408
2006-04-10,1.001006321762534
2006-04-12,1.0012077076044636
2006-04-13,1.001409133961879
2006-04-17,1.0016106008429309
2006-04-18,1.0018121082557723
2006-04-19,1.0020136562085575
2006-04-20,1.0022152447094426
2006-04-21,1.0024168737665848
2006-04-24,1.0026185433881438
2006-04-25,1.00282025358228
2006-04-26,1.0030220043571565
2006-04-27,1.003223795720937
2006-04-28,1.0034256276817874
2006-04-29,1.003439320091579
2006-05-02,1.0046451066958506
2006-05-03,1.005336353620918
2006-05-04,1.0109675581578867
2006-05-05,1.013511346952614
2006-05-08,1.0204805181580778
2006-05-09,1.020554417041146
2006-05-10,1.0226866523581088
2006-05-11,1.015556569375837
2006-05-12,1.0103819077986809
2006-05-15,1.0050014517288361
2006-05-16,1.0079056922286775
2006-05-17,1.0132799293705845
2006-05-18,1.0034742332711843
2006-05-19,1.0002295868924709
2006-05-22,1.0004308164682487
2006-05-23,1.0006320865280742
2006-05-24,1.000833397080092
2006-05-25,1.0010347481324484
2006-05-26,1.0012361396932914
2006-05-29,1.0014375717707706
2006-05-30,1.0016390443730374
2006-05-31,1.0018405575082445
2006-06-01,1.0020421111845468
2006-06-02,1.0022437054101
2006-06-05,1.0024453401930626
2006-06-06,1.0026470155415936
2006-06-07,1.0028487314638543
2006-06-08,1.0030504879680073
2006-06-09,1.0032522850622172
2006-06-12,1.0034541227546498
2006-06-13,1.003656001053473
2006-06-14,1.003857919966856
2006-06-15,1.0040598795029698
2006-06-16,1.0042618796699871
2006-06-19,1.0044639204760821
2006-06-20,1.0046660019294307
2006-06-21,1.0048681240382105
2006-06-22,1.0050702868106007
2006-06-23,1.005272490254782
2006-06-25,1.0054747343789372
2006-06-26,1.00567701919125
2006-06-27,1.0058793446999066
2006-06-28,1.0060817109130942
2006-06-29,1.0062841178390018
2006-06-30,1.0064865654858204
2006-07-03,1.0066890538617421
2006-07-04,1.0068915829749612
2006-07-05,1.0070941528336732
2006-07-06,1.0072967634460754
2006-07-07,1.0074994148203669
2006-07-10,1.007702106964748
2006-07-11,1.0079048398874213
2006-07-12,1.0081076135965905
2006-07-13,1.0083104281004613
2006-07-14,1.0085132834072408
2006-07-17,1.008716179525138
2006-07-18,1.0089191164623634
2006-07-19,1.009122094227129
2006-07-20,1.0093251128276488
2006-07-21,1.009528172272138
2006-07-24,1.0097312725688141
2006-07-25,1.0099344137258959
2006-07-26,1.0101375957516034
2006-07-27,1.0103408186541591
2006-07-28,1.0105440824417866
2006-07-31,1.0107473871227113
2006-08-01,1.0109507327051601
2006-08-02,1.0111541191973619
2006-08-03,1.011357546607547
2006-08-04,1.0115610149439476
2006-08-07,1.011764524214797
2006-08-08,1.0119680744283308
2006-08-09,1.012171665592786
2006-08-10,1.0123752977164011
2006-08-11,1.0125789708074164
2006-08-14,1.012782684874074
2006-08-16,1.0129864399246173
2006-08-17,1.013190235967292
2006-08-18,1.0133940730103446
2006-08-21,1.0135979510620239
2006-08-22,1.0138018701305802
2006-08-23,1.0140058302242652
2006-08-24,1.0142098313513326
2006-08-25,1.0144138735200376
2006-08-28,1.0146179567386373
2006-08-29,1.01482208101539
2006-08-30,1.015026246358556
2006-08-31,1.0137098879444804
2006-09-01,1.0196822598494013
2006-09-04,1.0285246692297088
2006-09-05,1.0243008289846216
2006-09-06,1.028669395474532
2006-09-07,1.0249839716165972
2006-09-08,1.0313477020267168
2006-09-11,1.0088786814215742
2006-09-12,1.0099990458581645
2006-09-13,1.0165426815856957
2006-09-14,1.0209877813308823
2006-09-15,1.0271741180202412
2006-09-18,1.0400789354079092
2006-09-19,1.0361265076917519
2006-09-20,1.039594225217566
2006-09-21,1.041217937640162
2006-09-22,1.0422783289856654
2006-09-25,1.0409420766388284
2006-09-26,1.0571142121273829
2006-09-27,1.0585720404042496
2006-09-28,1.0544719898703434
2006-09-29,1.0566113217414175
2006-10-03,1.0618172709443656
2006-10-04,1.0577067426491673
2006-10-05,1.0874955939999036
2006-10-06,1.0837249253934829
2006-10-09,1.0866164081916596
2006-10-10,1.068445095040538
2006-10-11,1.0556448167152055
2006-10-12,1.0589485696939553
2006-10-13,1.0693133171858846
2006-10-16,1.0664411547139363
2006-10-17,1.0551041396583623
2006-10-18,1.0517206659147353
2006-10-19,1.054405001626617
2006-10-20,1.0677749755054582
2006-10-21,1.0678058558854544
2006-10-23,1.0614942737193576
2006-10-26,1.0595671072765422
2006-10-27,1.0607987497685452
2006-10-30,1.0605848252667192
2006-10-31,1.0537375469907626
2006-11-01,1.065667815836106
2006-11-02,1.0855929902314956
2006-11-03,1.0773455915583583
2006-11-06,1.090310523541063
2006-11-07,1.0755228543765738
2006-11-08,1.0624188618933885
2006-11-09,1.0624465779180914
2006-11-10,1.0643100349807901
2006-11-13,1.1003918321365227
2006-11-14,1.1001699202465898
2006-11-15,1.1063912025813758
2006-11-16,1.1082181691381825
2006-11-17,1.089419978080835
2006-11-20,1.0761306754097437
2006-11-21,1.085405724457837
2006-11-22,1.0987950824053845
2006-11-23,1.1088834572247406
2006-11-24,1.1067426357310748
2006-11-27,1.1057487732201594
2006-11-28,1.101092401035093
2006-11-29,1.1062739773557952
2006-11-30,1.1002165900716934
2006-12-01,1.1092823258253883
2006-12-04,1.1209140834461453
2006-12-05,1.1096408759462242
2006-12-06,1.0931806031797027
2006-12-07,1.0952577945395718
2006-12-08,1.0912781426627816
2006-12-11,1.0777378310266919
2006-12-12,1.0498688337773836
2006-12-13,1.061475441405821
2006-12-14,1.076477514269513
2006-12-15,1.074462981269979
2006-12-18,1.0735753426859511
2006-12-19,1.060801006815586
2006-12-20,1.0564183968600112
2006-12-21,1.0585765006210897
2006-12-22,1.0648355309827615
2006-12-26,1.0679122010336495
2006-12-27,1.0793607263753973
2006-12-28,1.0760027924149576
2006-12-29,1.0761677072245237
2007-01-02,1.0917887929685772
2007-01-03,1.1080514376085175
2007-01-04,1.1040132396763038
2007-01-05,1.0971618964070615
2007-01-08,1.077205326701449
2007-01-09,1.0595735121755416
2007-01-10,1.0490106362045968
2007-01-11,1.0634922229297556
2007-01-12,1.0669053666354165
2007-01-15,1.078739486227114
2007-01-16,1.1076338121109823
2007-01-17,1.1113639962306305
2007-01-18,1.1166388966627991
2007-01-19,1.1219280195356671
2007-01-22,1.1262612768511067
2007-01-23,1.0840186405115553
2007-01-24,1.0834218746200106
